id,matched_stability_contribution,infonce_stability_contribution,uncontrolled_negative_stability_contribution,delta_matched_minus_infonce,delta_matched_minus_uncontrolled
10319,1.1520489763693837,0.8098888584664264,0.8321652584356031,0.3421601179029573,0.3198837179337807
10321,0.9475594284334584,0.5943208326413661,0.6642851859337882,0.35323859579209227,0.28327424249967026
10323,0.4806374315261018,0.5256229122184937,0.5121581196611223,-0.04498548069239189,-0.03152068813502057
10333,0.5399684942354156,0.4639024611599262,0.523461359476201,0.07606603307548937,0.016507134759214614
10335,0.3288005557405673,0.09461416419374512,0.3390601469923844,0.2341863915468222,-0.01025959125181708
10338,0.5602491659920383,0.6150565949619919,0.6255703902413273,-0.05480742896995361,-0.06532122424928899
10339,0.36395992060150484,0.30710749110113433,0.26929195360692976,0.056852429500370505,0.09466796699457508
10346,0.5874559634184792,0.4865024259132798,0.507677477705763,0.10095353750519936,0.07977848571271617
10349,0.1428125521253584,0.06714257122427206,0.12573997130210843,0.07566998090108634,0.017072580823249972
10350,0.6044851617657628,0.43107698897674146,0.4618899570787196,0.17340817278902138,0.14259520468704323
10352,0.10848112319985363,0.05991319788217974,0.0905766179479991,0.04856792531767389,0.01790450525185454
10353,0.5038159271698355,0.4304741765816593,0.3329677800655924,0.07334175058817616,0.17084814710424306
10355,0.7260272116917478,0.6650906673702276,0.7216030074345008,0.06093654432152018,0.004424204257246989
10357,0.55102792272407,0.4419116115178367,0.47438431366231326,0.10911631120623327,0.07664360906175671
10365,0.009592551792343532,0.05540211984937065,0.03917390727003265,-0.045809568057027114,-0.029581355477689118
10366,0.5393143202197193,0.3791122448155899,0.48242773127841987,0.16020207540412934,0.05688658894129939
10381,0.4064986680484422,0.2558353992358539,0.33750221118978563,0.1506632688125883,0.06899645685865657
10399,0.33307466704192734,0.3003592166747182,0.17534087599695172,0.03271545036720913,0.15773379104497562
10403,0.6195588947240329,0.4345108229236979,0.4865076964836712,0.185048071800335,0.1330511982403617
10406,0.2738125454335234,0.07012545871226233,0.10939558741692015,0.20368708672126107,0.16441695801660325
1042,0.3982606522328591,0.5216436661883137,0.37828197922406737,-0.12338301395545459,0.019978673008791747
10426,0.3283052577346945,0.3151890950110672,0.34408041234896913,0.013116162723627312,-0.015775154614274645
10427,0.5384057053143528,0.5021615074927988,0.5839277354846555,0.03624419782155408,-0.04552203017030265
1043,0.7784754099206601,0.5835159513316495,0.7122469162838679,0.19495945858901065,0.06622849363679217
10430,0.4182850265724312,0.3477874302561076,0.3493167769957501,0.07049759631632363,0.06896824957668113
10433,0.5748231775716905,0.4087609154286383,0.5773254937681761,0.16606226214305225,-0.0025023161964855545
10440,0.36630208890123844,0.11643732861590389,0.2861815029238836,0.24986476028533455,0.08012058597735483
10442,0.36520479154386404,0.26264076518215035,0.3336550733964433,0.10256402636171369,0.03154971814742075
10444,0.4227056474707869,0.2947848554317221,0.4934565962078278,0.1279207920390648,-0.07075094873704085
10451,0.412856965247692,0.22097589562654063,0.3105065457074925,0.19188106962115137,0.10235041954019952
10455,0.4296715931893609,0.272409642565993,0.3859689656882086,0.1572619506233679,0.04370262750115228
10462,0.3313856517408327,0.18881279497573375,0.3311073459765823,0.14257285676509893,0.0002783057642503639
1047,0.4047530425075739,0.3956477599531703,0.3852108937684587,0.009105282554403571,0.019542148739115195
10471,0.5312550566002834,0.40217263892279803,0.4431910169686883,0.12908241767748535,0.08806403963159509
10472,0.6492879016491993,0.6581106884855707,0.4848465001811991,-0.008822786836371499,0.16444140146800013
1048,0.6162854904385826,0.3284282500126531,0.5331530086877793,0.28785724042592953,0.08313248175080334
10493,0.4216599284144775,0.27996552903939903,0.43939177237242594,0.1416943993750785,-0.017731843957948412
10494,0.34401063976903534,0.26567177038851003,0.3769552094143093,0.07833886938052531,-0.03294456964527398
10497,0.5229486873045515,0.41615950039176325,0.5668925045785671,0.10678918691278821,-0.04394381727401564
10501,0.5087775448265954,0.37370381380852097,0.5567927217773594,0.13507373101807446,-0.04801517695076396
10503,0.314172802229848,0.3356852243475607,0.26125197177111065,-0.021512422117712704,0.052920830458737356
10508,0.30440068501753376,0.24410874187215,0.3788681749914672,0.06029194314538375,-0.07446748997393343
10512,0.4459833530332349,0.3111487046203759,0.4613246984374411,0.13483464841285897,-0.01534134540420623
10513,0.6229635434565979,0.4685583850362146,0.5187520442624183,0.15440515842038327,0.1042114991941796
10523,0.4278247976087802,0.23557056270906013,0.4796260333062997,0.1922542348997201,-0.05180123569751949
10525,0.6131326485959817,0.4194506926508851,0.5471657793758848,0.19368195594509663,0.06596686922009687
10527,0.5242541516004962,0.36524233157220576,0.5453191202493234,0.1590118200282904,-0.02106496864882723
10534,0.3845446842519883,0.31689729693415597,0.3985752640008999,0.06764738731783232,-0.014030579748911587
10538,0.7347146840001512,0.8567571168224449,0.7662032002585485,-0.12204243282229377,-0.031488516258397325
10563,0.5751597836349218,0.4057187410530262,0.6870109164827393,0.16944104258189563,-0.11185113284781745
10565,0.6733410994668565,0.374500660645855,0.5838090025685805,0.2988404388210015,0.08953209689827601
10568,0.4706243490880158,0.30916085860376874,0.32407215657127253,0.16146349048424707,0.14655219251674328
10570,0.24406243194737862,0.1651448165802215,0.23973713099890825,0.0789176153671571,0.004325300948470362
10571,0.7434724410693887,0.8509154579655915,0.8809992404018138,-0.10744301689620284,-0.13752679933242506
10577,0.6102855639993905,0.4976527269432099,0.6777016730685591,0.1126328370561806,-0.06741610906916862
10579,0.22803677558328123,0.1627847424833385,0.2684280058691419,0.06525203309994274,-0.04039123028586067
10588,0.16104116994897263,0.19710171016138064,0.11676418277695433,-0.03606054021240801,0.044276987172018306
1059,0.8310608144387583,0.5462424212157676,0.7056086197935248,0.28481839322299074,0.1254521946452335
10590,0.5686745500994992,0.3702265039144042,0.5652007432471624,0.19844804618509498,0.0034738068523367804
10600,0.4067131710688924,0.2603768290454024,0.3658270008355738,0.14633634202349,0.040886170233318586
10608,0.3579449084214474,0.3242106527224459,0.532853852148366,0.03373425569900146,-0.17490894372691862
1061,0.6828940824920936,0.4120388751963691,0.5260067665365312,0.2708552072957245,0.15688731595556238
10621,0.40729582932835645,0.2760010492168967,0.30701879203365395,0.13129478011145973,0.1002770372947025
1063,0.7442524881989336,0.6348532129247931,0.701460901043171,0.1093992752741405,0.04279158715576259
10636,0.2746030334769713,0.17222822022260031,0.35015064736206786,0.10237481325437098,-0.07554761388509657
10640,0.5851207204885674,0.4680855021327025,0.5733999558063095,0.11703521835586495,0.011720764682257911
10645,0.19321165016326824,0.13376778409028284,0.19197220368983411,0.05944386607298541,0.0012394464734341304
10655,0.37578582806918903,0.16289080438907097,0.276833972243784,0.21289502368011806,0.09895185582540506
10667,0.2650745577138336,0.30541553848898895,0.2579989755839441,-0.040340980775155355,0.007075582129889513
10673,0.3791565857575834,0.22679086642655424,0.3499152948417078,0.15236571933102913,0.029241290915875573
10674,0.2895821577048698,0.22877884688443667,0.3534891594282738,0.06080331082043311,-0.06390700172340402
10678,0.22385669750345114,0.14822772957472372,0.29343304065950193,0.07562896792872742,-0.0695763431560508
10679,0.366433164488477,0.26168303865330816,0.35383009842398366,0.10475012583516885,0.012603066064493351
10684,0.3907071807921009,0.254771434082006,0.3964544996763476,0.13593574671009495,-0.005747318884246677
10687,0.5277697504499961,0.4011595218206757,0.3928372890149707,0.12661022862932036,0.13493246143502535
10696,0.49008250257591524,0.30392556082384276,0.5341851922272883,0.18615694175207248,-0.044102689651373095
10699,0.2785171899394575,0.22945588087848345,0.2114678534782765,0.049061309060974057,0.067049336461181
10709,0.30347434020992137,0.21340112184265586,0.40272240645357865,0.0900732183672655,-0.09924806624365728
1071,0.7633648198328897,0.3333439769346187,0.6402354722565509,0.430020842898271,0.12312934757633887
10712,0.5539072680038241,0.32033955973148953,0.5611544387403892,0.23356770827233453,-0.007247170736565112
10718,0.6316323668876255,0.36146916370065685,0.6675928118614057,0.2701632031869686,-0.03596044497378026
1072,0.4862198635943735,0.3082715455684834,0.4509742175470236,0.17794831802589012,0.03524564604734992
10731,0.18059941338595162,0.10675249982336159,0.15071623448973612,0.07384691356259003,0.0298831788962155
10738,0.7418249014286654,0.5815847443785225,0.7081568993046332,0.16024015705014294,0.033668002124032204
10743,0.3670241136548564,0.31278230221364883,0.4164334502561466,0.054241811441207544,-0.04940933660129021
10753,0.22734189693895318,0.22392949262335377,0.1454034320625964,0.0034124043155994155,0.08193846487635678
10755,0.45095907737223806,0.2599429069213522,0.47300881265931793,0.19101617045088587,-0.022049735287079875
10756,0.6403527571463433,0.580799664139337,0.6278494511001159,0.059553093007006286,0.012503306046227403
10757,0.458111577356558,0.4759592618764952,0.4470170265763443,-0.01784768451993718,0.011094550780213708
10759,0.4600781186837308,0.47101995032467475,0.5162484877862011,-0.010941831640943978,-0.05617036910247036
1076,0.11507002915884021,0.3071079285794458,0.12152045982254032,-0.1920378994206056,-0.006450430663700116
10760,0.6071238521973511,0.44023190971949067,0.6298457263065605,0.16689194247786043,-0.02272187410920945
10770,0.5969971032139212,0.5563281152041366,0.7896362136290481,0.04066898800978458,-0.19263911041512694
10772,0.8714760393854208,0.8034759181609021,0.9113824631290027,0.0680001212245187,-0.03990642374358189
10776,0.4839849944583275,0.7237765001653147,0.4664235827026274,-0.2397915057069872,0.017561411755700085
10786,0.5692553142504752,0.31269998053180936,0.43451507106749204,0.2565553337186658,0.1347402431829831
10790,0.27164514738198325,0.19501182979138026,0.3094239113169684,0.07663331759060299,-0.03777876393498514
10792,0.3787181559903252,0.21491397442171864,0.24567053127374341,0.16380418156860657,0.1330476247165818
10804,0.4612449425771487,0.5211358068109051,0.6097936369875869,-0.05989086423375639,-0.14854869441043822
10805,0.3682620448123659,0.13555998883635867,0.36324142390081215,0.23270205597600724,0.0050206209115537526
10808,0.5801747265005779,0.30997488121705546,0.4774739788533817,0.2701998452835224,0.10270074764719617
10812,0.4537256864462582,0.4545084763031416,0.5394864105922359,-0.0007827898568834035,-0.08576072414597768
10815,0.5444017572861156,0.44871563480230736,0.6788926224000618,0.09568612248380826,-0.13449086511394615
10816,0.44916236698760603,0.2486717538215179,0.40695285310649215,0.20049061316608813,0.04220951388111388
10824,0.43777279874204983,0.2932468505931117,0.5098060468196479,0.14452594814893815,-0.07203324807759809
10825,0.45206141074917117,0.33956423568530303,0.3733384259150393,0.11249717506386814,0.07872298483413187
10827,0.3730585400735284,0.34250058870189926,0.42370424176796423,0.030557951371629144,-0.05064570169443583
10828,0.5233730126593086,0.28964260615399534,0.5170745536704625,0.23373040650531324,0.006298458988846067
10832,0.5824544727807208,0.27379502086554147,0.41057129054358754,0.30865945191517935,0.17188318223713328
1084,0.3197140952294071,0.15334574643616444,0.35918673612927837,0.16636834879324264,-0.03947264089987129
10843,0.5624534348677677,0.3402612976602368,0.38631209096088803,0.2221921372075309,0.17614134390687963
10846,0.5250065867855976,0.2971751426091067,0.5014857105425329,0.22783144417649093,0.02352087624306476
10848,0.6312360170404826,0.2546712508315227,0.5588495215428546,0.3765647662089599,0.07238649549762799
10851,0.3953575634759373,0.2695635648709807,0.4332544242336094,0.1257939986049566,-0.03789686075767207
10853,0.3558127196373199,0.29300682024201347,0.47134123579766124,0.06280589939530645,-0.11552851616034132
10855,0.39183766814739585,0.1996886364667267,0.39403875792155024,0.19214903168066916,-0.0022010897741543967
10858,0.6930721149328384,0.4139686659516096,0.6230260065890225,0.2791034489812288,0.07004610834381586
10868,0.624802770680324,0.4877760579253395,0.52998890778193,0.13702671275498446,0.094813862898394
10887,0.331928990751241,0.23065717429149898,0.35937050259273834,0.10127181645974201,-0.027441511841497346
10893,0.4714312306091884,0.4343625860331434,0.42850126358182034,0.03706864457604497,0.042929967027368066
10895,0.5237988738538526,0.3190188908654831,0.5976417464734032,0.20477998298836952,-0.07384287261955058
10898,0.3982951482078963,0.32854365096284005,0.34317318322969775,0.06975149724505625,0.055121964978198545
1090,0.847183672667256,0.4577722971240845,0.7255980557296974,0.3894113755431715,0.12158561693755865
10909,0.5266858644498981,0.48701428028729216,0.5465713847145068,0.03967158416260591,-0.01988552026460877
10915,0.5519816001597496,0.3202384470347692,0.5595120596290278,0.2317431531249804,-0.007530459469278217
10927,0.42706052152078966,0.2691768396379381,0.3805538952412896,0.15788368188285157,0.046506626279500085
1093,0.35708567923789675,0.4285948745016799,0.4507124059673994,-0.07150919526378313,-0.09362672672950267
10931,0.5485664878079741,0.2869113198238342,0.48877815142967773,0.2616551679841399,0.05978833637829639
10936,0.4693741079602002,0.5196895896668156,0.496526776446157,-0.05031548170661537,-0.02715266848595682
10938,0.5093887042317758,0.30748432456463615,0.4366034095555564,0.2019043796671397,0.07278529467621947
10940,0.5559033127615102,0.4915940535028387,0.5819020852922152,0.06430925925867148,-0.02599877253070504
10954,0.552301833352655,0.3555221530185468,0.41804182215436125,0.19677968033410825,0.13426001119829378
10956,0.5172801396098547,0.27972786078630557,0.512844654687958,0.23755227882354918,0.004435484921896715
10957,0.4844581642642593,0.37613194610012896,0.4740303068398387,0.10832621816413035,0.010427857424420595
10960,0.29781946580264673,0.18012242249309435,0.3250258298664821,0.11769704330955238,-0.027206364063835364
10970,0.4300003452412571,0.39376461511503763,0.4659545263838996,0.036235730126219445,-0.03595418114264254
10979,0.6414552674289342,0.43640298501545016,0.6156329420961782,0.20505228241348405,0.02582232533275597
1098,0.47166988073545646,0.27077312954181587,0.41616058411707635,0.2008967511936406,0.05550929661838011
10981,0.39837025219984457,0.19271333054590536,0.3401855326400734,0.2056569216539392,0.05818471955977117
10982,0.5267451290139386,0.42798172821149116,0.5101390556842219,0.09876340080244739,0.016606073329716642
10985,0.5560732494679039,0.4447324615679412,0.5655971388597718,0.11134078789996271,-0.009523889391867879
10990,0.2823552902176795,0.1902377339881962,0.45508481940979495,0.09211755622948331,-0.17272952919211543
10996,0.2637588496741832,0.2365008559652371,0.36523805992493913,0.027257993708946132,-0.1014792102507559
10999,0.5289659806710729,0.49261602997967563,0.581017369324684,0.03634995069139729,-0.05205138865361103
11023,0.5366840869664459,0.5283137791800051,0.6159170786266092,0.008370307786440767,-0.07923299166016329
11024,0.41323779448548326,0.3320451722222022,0.4438629945353424,0.08119262226328106,-0.030625200049859136
11026,0.8699268022796619,0.5497225168197442,0.6435061117340242,0.32020428545991775,0.22642069054563774
11029,0.19224060260437362,0.2542193434903589,0.26745466578259636,-0.06197874088598529,-0.07521406317822274
11053,0.8051071332959627,0.5260290796513195,0.7358748207885136,0.2790780536446432,0.0692323125074491
11067,0.43334565496631755,0.336667523772506,0.5252489506649771,0.09667813119381152,-0.09190329569865957
11075,0.5228174963212251,0.28796692264965373,0.504230875717323,0.23485057367157136,0.01858662060390215
1108,0.7304413000222016,0.49878956717791784,0.5990144315273169,0.2316517328442838,0.13142686849488472
11081,0.3614144859629534,0.17093496538802241,0.30807923244636354,0.19047952057493098,0.05333525351658985
11085,0.5880338270673737,0.4349073827760469,0.6536097210429811,0.15312644429132682,-0.06557589397560737
11098,0.3690141520962519,0.22785053995670054,0.36891101620330685,0.14116361213955134,0.00010313589294502767
11107,0.4953303613989655,0.2559893553795545,0.37255737127527055,0.23934100601941105,0.12277299012369497
11124,0.37352526512717504,0.26338019417722364,0.2908761337361878,0.1101450709499514,0.08264913139098723
11125,0.4590723520061728,0.3841751124113577,0.5054898844228255,0.07489723959481509,-0.046417532416652696
11133,0.47366012746331404,0.31278795908746737,0.5056919418714971,0.16087216837584667,-0.03203181440818309
11140,0.3772418737562258,0.3400042789330156,0.3733561697433129,0.03723759482321021,0.003885704012912883
11141,0.6861981633976187,0.5781722202707495,0.6142200781583119,0.1080259431268692,0.07197808523930682
11146,0.5553782652557883,0.4289111741505971,0.6928456350035408,0.12646709110519117,-0.13746736974775253
1115,0.9577009272385235,0.5832295436985334,0.9508766512963265,0.3744713835399901,0.006824275942197033
11154,0.5753537353748116,0.6095248453133553,0.5700876660560188,-0.034171109938543665,0.00526606931879281
11157,0.30109142165757996,0.2070530259564008,0.2690272970062592,0.09403839570117917,0.03206412465132075
11162,0.4037682945505607,0.24331272682830463,0.26759069608821107,0.16045556772225605,0.1361775984623496
11164,0.2817400310230587,0.19177995095081338,0.2994483488604924,0.08996008007224535,-0.01770831783743365
11166,0.5635721111318631,0.42339705951405665,0.4606720850224504,0.14017505161780647,0.10290002610941273
11168,0.33244491519400443,0.23598940934427923,0.3575164972175846,0.0964555058497252,-0.025071582023580175
11172,0.7241683692456831,0.46936040479202856,0.6977298168635023,0.2548079644536545,0.026438552382180736
11174,0.6397171150740888,0.3707193517557441,0.6354043941033032,0.2689977633183447,0.004312720970785611
11177,0.41349899460165235,0.4305697957821178,0.5597825241492886,-0.017070801180465445,-0.1462835295476363
11180,0.34787631728813545,0.22111940505285355,0.3165940360344072,0.1267569122352819,0.03128228125372823
11186,0.5560286282215146,0.3881085860989267,0.6847628439948723,0.16792004212258788,-0.12873421577335775
11189,0.24332565353965832,0.11929110964856751,0.2515487632269436,0.12403454389109081,-0.008223109687285263
1120,0.6234778471118481,0.5488663705910352,0.6812063899965004,0.0746114765208129,-0.057728542884652345
11204,0.43886105783414514,0.5192196663074661,0.6070278097777801,-0.08035860847332094,-0.168166751943635
1121,0.19561883083481418,0.17390584970498246,0.2558274562857497,0.02171298112983172,-0.06020862545093553
11215,0.551305805079013,0.3253677913243648,0.5636411894116242,0.22593801375464817,-0.012335384332611277
1123,0.2768027573555414,0.07803669988936446,0.17188394769143683,0.19876605746617693,0.10491880966410455
11238,0.6615023252751332,0.3268836853890317,0.4304947114083829,0.3346186398861015,0.23100761386675028
1124,0.24663111338718627,0.07223867408977055,0.2066616882450879,0.1743924392974157,0.039969425142098364
11250,0.23958567724174631,0.18782639145799718,0.2977278340136669,0.05175928578374914,-0.05814215677192061
11257,0.14515901430811487,0.10175546564304883,0.12999012515832944,0.043403548665066044,0.015168889149785425
11259,0.5262603953104342,0.3119996636596553,0.4461505716927968,0.2142607316507789,0.08010982361763741
11261,0.21541399021293597,0.06650113713373258,0.23818226594305997,0.14891285307920338,-0.022768275730123994
11265,0.28289719600271873,0.158759311292044,0.25449048059938334,0.12413788471067475,0.028406715403335392
11266,0.31341790267768516,0.22957239165749843,0.46470609485922526,0.08384551102018672,-0.1512881921815401
11267,0.5053010842664561,0.16874415386637223,0.3697208036679644,0.33655693040008394,0.13558028059849175
1127,0.5317856401759758,0.5862577820003125,0.536397535671599,-0.054472141824336684,-0.004611895495623131
11270,0.2993123155012147,0.22274141852942006,0.3825356320444646,0.07657089697179462,-0.08322331654324994
11272,0.13864155076044413,0.09780094288701544,0.1328913176589698,0.04084060787342869,0.005750233101474322
11273,0.2724376587946173,0.18696556017049562,0.208025530722241,0.08547209862412167,0.06441212807237628
11279,0.8410848804389206,0.42495043447711633,0.6786744215862667,0.41613444596180427,0.16241045885265393
11286,0.3191809002004707,0.254537976064712,0.33760933174674085,0.06464292413575867,-0.018428431546270163
11296,0.6731744997634158,0.4879705409919117,0.5971903739888949,0.18520395877150408,0.07598412577452096
11302,0.22293724832224804,0.13587851543023538,0.18017307861693305,0.08705873289201266,0.04276416970531499
11303,0.0446819416094525,-0.06411951222634693,0.052976908407948387,0.10880145383579942,-0.008294966798495888
11306,0.4332473762590916,0.314395266258391,0.4249766951848518,0.11885211000070062,0.008270681074239783
11318,0.6878178737447272,0.36123348942544004,0.6221204042917017,0.3265843843192872,0.06569746945302557
11322,0.1268874067038817,0.06946707692485414,0.19133769730342326,0.05742032977902757,-0.06445029059954155
11328,0.2501085796429859,0.2042487107136661,0.2526781927939402,0.045859868929319786,-0.0025696131509543307
11331,0.5701267023995534,0.25838272848028704,0.41934286858841446,0.3117439739192664,0.15078383381113897
11335,0.43401109748825417,0.2779107873065934,0.34847663466514495,0.15610031018166076,0.08553446282310923
11339,0.37231042900303596,0.31419975420314206,0.44777849431931666,0.0581106747998939,-0.0754680653162807
11340,0.8361029189099299,0.4047972429931751,0.5779524937688915,0.43130567591675484,0.2581504251410385
11341,0.9233593226384643,0.5322459639568969,0.7517443837190283,0.3911133586815674,0.17161493891943602
11343,0.6201802961255811,0.364722585026209,0.591947195752834,0.2554577110993721,0.028233100372747066
11345,0.9155259846028584,0.5088659307785983,0.8286037979009335,0.40666005382426007,0.08692218670192486
11349,0.7321792374388073,0.48570545780724594,0.8911640541012151,0.24647377963156136,-0.15898481666240782
11353,0.37135052649700884,0.4222085448134433,0.46456613678290953,-0.05085801831643444,-0.0932156102859007
11361,0.2905021349502273,0.09694067655931442,0.27283458795539317,0.19356145839091288,0.017667546994834138
11366,0.6396791562672741,0.45753913108411265,0.6183497134721421,0.18214002518316147,0.021329442795132048
11368,0.3783708407652252,0.3017057942121821,0.49513730026851105,0.07666504655304313,-0.11676645950328585
11376,0.884832654688082,0.49335363920517045,0.7292479514461455,0.3914790154829116,0.15558470324193652
11384,0.7189431711479919,0.4655393015991276,0.7794553620385538,0.2534038695488643,-0.06051219089056192
11409,0.8520650970400001,0.44792995964745475,0.7590832602961324,0.40413513739254536,0.09298183674386773
11417,0.8649767391331001,0.769127631531484,0.7729435665408312,0.09584910760161613,0.09203317259226895
11418,0.5815696734604956,0.3580510514615872,0.602360935133643,0.22351862199890837,-0.020791261673147376
11420,0.5519418181717504,0.3696957647983198,0.42759221287573784,0.18224605337343058,0.12434960529601252
11423,0.4590133581562191,0.45912203801514734,0.5458814787058632,-0.00010867985892826226,-0.08686812054964416
